,status,tld_in_path,tld_in_subdomain,url_length,subdomain_counts,is_https,has_redirects,count_suspicious_chars,is_ip_address,path_length,domain_age,num_digits,num_&,num_?,num_=,num_@,char_repit,num_digits_in_domain,num_dot_domain,num_hyphen_domain
6207,0,1,0,58,3,1,0,10,0,26,5627,3,0,0,0,1,0,3,4,0
6208,1,0,0,39,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,2
6209,1,0,0,21,1,1,0,6,0,1,8854,0,0,0,0,0,0,0,2,0
6210,0,0,1,37,3,0,0,7,0,0,129,0,0,0,0,0,0,0,4,0
6211,0,0,0,36,1,0,0,8,0,14,7419,0,0,0,0,0,0,0,2,0
6212,1,0,0,53,0,0,1,9,0,34,5484,8,0,0,0,0,0,0,1,0
6213,1,0,0,32,1,0,1,6,0,1,-1,0,0,0,0,0,0,0,2,0
6214,0,0,0,52,1,1,0,8,0,11,1953,3,0,1,1,0,0,0,2,0
6215,0,0,0,35,1,0,0,6,0,1,7298,3,0,0,0,0,0,3,2,0
6216,0,0,0,164,0,0,-1,13,0,22,1282,10,1,1,2,0,0,0,1,1
6217,0,0,0,48,1,0,-1,9,0,18,3,1,0,0,0,0,0,0,2,0
6218,1,1,0,99,1,0,1,11,0,67,7455,1,0,0,0,0,0,0,2,1
6219,1,0,0,83,1,1,0,10,0,44,5119,0,0,0,0,0,0,0,2,0
6220,0,0,0,54,0,0,0,9,0,31,1731,0,0,0,0,0,0,0,1,0
6221,0,0,0,32,1,0,1,6,0,1,5058,0,0,0,0,0,0,0,2,0
6222,1,0,0,32,1,0,1,6,0,1,2329,0,0,0,0,0,0,0,2,0
6223,0,0,1,121,4,1,-1,18,0,19,4004,20,2,1,3,0,0,0,5,0
6224,0,0,0,54,1,0,1,9,0,29,-1,0,0,0,0,0,0,0,2,0
6225,0,0,0,51,1,1,-1,11,0,33,2791,0,0,0,0,0,0,0,2,0
6226,0,0,0,43,1,1,0,7,0,11,6867,1,0,0,0,0,0,1,2,0
6227,0,0,0,32,0,0,0,7,0,14,3493,0,0,0,0,0,0,0,1,0
6228,0,0,0,35,1,0,0,6,0,1,-1,0,0,0,0,0,0,0,2,2
6229,0,0,0,55,3,0,0,10,0,19,5616,1,0,0,0,0,0,1,4,0
6230,1,0,0,53,1,0,1,8,0,27,6672,2,0,0,0,0,0,0,2,0
6231,1,0,0,57,1,1,0,10,0,33,7133,0,0,0,0,0,0,0,2,0
6232,1,0,0,32,1,0,1,6,0,1,5092,0,0,0,0,0,0,0,2,0
6233,0,0,0,96,0,0,1,14,0,61,4609,0,0,1,1,0,0,0,1,0
6234,0,0,0,486,0,1,-1,23,0,131,-2,222,2,1,2,0,0,0,1,0
6235,0,1,0,78,1,0,-1,14,0,27,342,0,0,1,1,1,0,0,2,0
6236,0,0,1,127,3,1,-1,17,0,19,3992,21,2,1,3,0,0,0,4,1
6237,1,0,0,89,0,1,0,8,0,62,2041,2,0,0,0,0,0,0,1,0
6238,1,0,0,37,1,0,1,6,0,1,4108,0,0,0,0,0,0,0,2,0
6239,1,0,0,59,1,0,1,7,0,21,7615,0,0,0,0,0,0,0,2,0
6240,1,1,0,71,1,1,1,10,0,49,7199,4,0,0,0,0,0,0,2,0
6241,1,0,0,54,1,0,1,9,0,12,9293,13,0,1,1,0,0,0,2,0
6242,1,0,0,59,2,0,0,11,0,31,12648,4,0,0,0,0,0,0,3,0
6243,1,0,0,51,1,0,1,7,0,28,5910,0,0,0,0,0,0,0,2,1
6244,0,0,0,76,1,0,0,12,0,48,175,1,0,0,0,0,0,0,2,0
6245,1,0,0,61,1,1,1,11,0,15,12210,9,1,1,2,0,0,0,2,0
6246,1,0,0,29,1,0,1,6,0,1,7246,0,0,0,0,0,0,0,2,0
6247,1,0,0,71,1,0,1,7,0,36,7617,0,0,0,0,0,0,0,2,0
6248,0,0,0,45,0,1,0,6,0,22,1726,4,0,0,0,0,0,0,1,0
6249,1,0,0,104,1,0,1,8,0,74,8434,0,0,0,0,0,0,0,2,0
6250,1,1,0,38,1,0,1,8,0,19,8965,7,0,0,0,0,0,0,2,0
6251,0,0,0,51,1,1,-1,9,0,14,4,0,0,1,1,0,0,0,2,1
6252,1,0,0,85,1,1,0,13,0,56,8215,0,0,0,0,0,0,0,2,0
6253,1,0,0,34,1,0,1,6,0,1,6512,0,0,0,0,0,0,0,2,0
6254,0,0,0,52,1,1,0,11,0,1,560,3,0,1,1,1,0,3,2,1
6255,1,0,0,76,1,1,0,8,0,53,9504,0,0,0,0,0,0,0,2,0
6256,1,0,0,35,1,0,1,8,0,19,7975,0,0,0,0,0,0,0,2,0
6257,0,0,0,41,1,0,-1,8,0,17,4041,0,0,0,0,0,0,0,2,0
6258,1,0,0,31,1,1,0,6,0,1,4567,0,0,0,0,0,0,0,2,2
6259,1,0,0,110,1,0,1,6,0,88,5339,11,0,0,0,0,0,0,2,0
6260,1,1,0,75,1,1,0,14,0,10,5160,4,0,1,1,0,0,0,2,0
6261,1,0,0,33,1,0,0,5,0,0,7296,0,0,0,0,0,0,0,2,0
6262,0,1,0,69,0,0,1,9,0,47,1884,0,0,0,0,0,0,0,1,0
6263,0,0,0,29,1,1,0,6,0,1,1337,0,0,0,0,0,0,0,2,0
6264,1,0,0,32,1,1,0,6,0,1,7298,0,0,0,0,0,0,0,2,1
6265,1,0,0,42,2,1,1,8,0,14,-1,0,0,0,0,0,0,0,3,0
6266,1,0,0,46,1,1,0,10,0,1,5160,0,0,0,1,0,0,0,2,0
6267,1,1,0,52,1,0,1,8,0,19,5290,0,0,1,0,0,0,0,2,0
6268,0,0,0,40,1,0,1,8,0,14,2241,0,0,0,0,0,0,0,2,0
6269,0,0,0,60,2,0,1,12,0,19,-1,0,0,1,1,0,0,0,3,0
6270,0,0,0,20,0,1,1,5,0,8,-1,3,0,0,0,0,0,0,1,0
6271,0,0,0,40,1,0,-1,6,0,1,86,2,0,0,0,0,0,2,2,1
6272,0,0,0,44,1,0,-1,7,0,9,2724,0,0,0,0,0,0,0,2,0
6273,1,0,0,27,1,1,0,7,0,4,5958,0,0,0,0,0,0,0,2,0
6274,0,0,0,44,0,1,-1,7,0,18,261,0,0,0,0,0,0,0,1,0
6275,1,0,0,42,1,0,1,6,0,1,7296,0,0,0,0,0,0,0,2,1
6276,0,0,0,49,1,1,0,9,0,19,8157,0,0,0,0,0,0,0,2,1
6277,0,0,0,39,0,0,1,8,0,6,-1,4,0,1,1,0,0,0,1,0
6278,0,0,0,19,1,0,1,6,0,1,1733,3,0,0,0,0,0,3,2,0
6279,0,0,0,64,3,1,-1,10,0,17,-1,0,0,0,0,0,0,0,4,1
6280,1,0,0,52,1,1,-1,8,0,28,6298,4,0,0,0,0,0,0,2,0
6281,0,0,1,42,2,0,-1,7,0,1,657,0,0,0,0,0,0,0,3,2
6282,1,0,0,22,1,1,0,6,0,1,3122,0,0,0,0,0,0,0,2,0
6283,1,0,0,52,1,0,1,7,0,19,6681,0,0,0,0,0,0,0,2,0
6284,1,0,0,59,1,0,1,8,0,31,5511,0,0,0,0,0,0,0,2,0
6285,0,0,0,51,1,1,-1,6,0,1,2155,0,0,0,0,0,0,0,2,2
6286,1,0,0,61,1,0,1,7,0,26,6977,0,0,0,0,0,0,0,2,0
6287,0,0,0,51,1,1,0,8,0,20,3747,0,0,0,0,0,0,0,2,1
6288,1,0,0,49,0,0,1,9,0,28,-1,0,0,0,0,0,0,0,1,0
6289,0,0,0,102,1,0,0,14,0,82,3632,5,0,0,0,0,0,0,2,0
6290,0,0,0,41,1,0,1,7,0,14,1337,2,0,0,0,0,0,2,2,0
6291,1,0,0,103,2,0,1,10,0,78,8759,7,0,0,0,0,0,0,3,0
6292,0,0,0,93,1,0,-1,10,0,72,62,27,0,0,0,0,0,0,2,1
6293,1,0,0,26,0,0,0,6,0,11,-1,0,0,0,0,0,0,0,1,0
6294,0,1,0,59,0,0,-1,8,0,33,2249,0,0,0,0,0,0,0,1,0
6295,0,1,0,36,0,1,0,5,0,7,1276,1,0,0,0,0,0,0,1,0
6296,1,0,0,51,1,1,0,9,0,27,7131,0,0,0,0,0,0,0,2,0
6297,0,0,0,47,1,0,-1,9,0,27,-1,6,0,0,0,0,0,1,2,0
6298,0,0,0,62,0,0,0,9,0,35,3910,0,0,0,0,0,0,0,1,0
6299,1,0,0,28,1,1,0,6,0,1,4502,0,0,0,0,0,0,0,2,1
6300,1,0,0,48,0,1,0,7,0,24,5057,0,0,0,0,0,0,0,1,0
6301,1,0,0,63,1,0,1,7,0,25,7618,0,0,0,0,0,0,0,2,0
6302,1,0,0,36,1,1,0,6,0,12,8520,0,0,0,0,0,0,0,2,0
6303,1,0,0,77,1,1,0,7,0,51,5224,9,0,0,0,0,0,0,2,0
6304,0,0,0,51,0,0,-1,6,0,34,2120,18,0,0,0,0,0,0,1,0
6305,1,0,0,17,1,0,0,5,0,0,5273,0,0,0,0,0,0,0,2,0
6306,0,0,0,77,0,0,0,7,0,47,5767,24,0,0,0,0,0,0,1,0
6307,1,0,0,84,1,0,-1,9,0,50,2079,9,0,0,0,0,0,3,2,1
6308,1,0,0,33,1,0,0,6,0,1,2479,0,0,0,0,0,0,0,2,0
6309,1,0,0,122,1,1,0,14,0,51,7836,6,1,1,2,0,0,0,2,0
6310,0,0,0,60,0,1,-1,10,0,35,-1,0,0,0,0,0,0,0,1,0
6311,0,0,0,38,1,0,0,7,0,10,6255,1,0,0,0,0,0,1,2,0
6312,1,0,0,26,1,0,1,5,0,0,2308,0,0,0,0,0,0,0,2,0
6313,0,0,0,34,1,0,-1,6,0,7,142,2,0,0,0,0,0,2,2,0
6314,0,0,0,43,2,0,-1,10,0,17,7715,2,0,0,0,0,0,0,3,0
6315,0,1,0,203,1,1,0,34,0,4,8347,12,10,1,11,0,0,0,2,0
6316,1,0,0,30,1,1,0,5,0,0,-1,0,0,0,0,0,0,0,2,0
6317,1,0,0,69,2,0,0,12,0,37,4924,0,0,0,0,0,0,0,3,0
6318,1,0,0,44,1,0,1,6,0,15,5908,1,0,0,0,0,0,0,2,1
6319,1,0,0,64,1,0,0,7,0,28,4027,0,0,0,0,0,0,0,2,2
6320,1,0,0,32,1,0,1,6,0,1,5701,0,0,0,0,0,0,0,2,0
6321,0,0,0,32,0,0,-1,7,0,16,-1,0,0,0,0,0,0,0,1,0
6322,0,0,1,68,2,0,0,10,0,30,1015,0,0,0,0,0,0,0,3,1
6323,0,0,0,49,0,0,0,8,0,25,2573,4,0,0,0,0,0,0,1,0
6324,0,0,0,25,0,1,-1,6,0,1,537,3,0,0,0,0,0,3,1,1
6325,0,0,0,552,2,0,1,11,0,9,7154,94,0,1,1,0,0,4,3,0
6326,0,0,0,29,1,1,0,6,0,1,1337,1,0,0,0,0,0,1,2,0
6327,1,0,0,29,1,0,1,6,0,1,1535,0,0,0,0,0,0,0,2,0
6328,1,0,0,82,0,1,0,9,0,63,4949,11,0,0,0,0,0,2,1,0
6329,1,0,0,41,1,1,1,9,0,6,7131,0,0,1,1,0,0,0,2,0
6330,0,0,0,91,1,1,0,15,0,31,899,0,0,1,1,1,0,0,2,0
6331,1,0,0,23,1,1,0,6,0,1,3916,0,0,0,0,0,0,0,2,0
6332,1,0,0,28,1,1,0,7,0,8,8934,0,0,0,0,0,0,0,2,0
6333,1,0,0,26,1,0,1,7,0,5,7685,0,0,0,0,0,0,0,2,0
6334,0,0,0,32,1,1,-1,7,0,4,112,3,0,0,0,0,0,3,2,0
6335,1,0,0,49,1,0,1,7,0,30,8941,0,0,0,0,0,0,0,2,0
6336,0,0,0,37,1,1,0,6,0,4,1338,8,0,0,0,0,0,8,2,0
6337,0,0,0,129,3,1,0,12,0,48,3509,41,0,0,0,0,0,35,4,1
6338,1,0,0,54,0,0,0,6,0,30,3017,0,0,0,0,0,0,0,1,0
6339,0,0,0,49,1,0,-1,8,0,23,187,4,0,0,0,0,0,0,2,0
6340,1,0,0,27,1,1,-1,6,0,1,3419,0,0,0,0,0,0,0,2,0
6341,1,0,0,20,0,1,0,5,0,1,-1,0,0,0,0,0,0,0,1,0
6342,1,0,0,15,0,1,0,5,0,1,7650,0,0,0,0,0,0,0,1,0
6343,1,0,0,30,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
6344,1,0,0,113,1,0,1,19,0,91,7603,0,0,0,0,0,0,0,2,0
6345,0,0,0,21,0,0,-1,6,0,6,-1,5,0,0,0,0,0,2,1,0
6346,1,0,0,23,1,0,1,6,0,1,9173,0,0,0,0,0,0,0,2,0
6347,1,0,0,23,1,0,0,5,0,0,2695,1,0,0,0,0,0,1,2,0
6348,1,0,0,83,0,1,0,7,0,64,4160,6,0,0,0,0,0,0,1,0
6349,0,0,0,30,1,1,0,5,0,0,7295,2,0,0,0,0,0,2,2,0
6350,1,0,0,46,1,1,0,9,0,22,7131,0,0,0,0,0,0,0,2,0
6351,0,1,1,40,2,0,-1,12,1,10,-1,10,0,1,1,1,0,10,3,0
6352,1,0,0,48,1,1,0,7,0,22,8708,0,0,0,0,0,0,0,2,0
6353,1,0,0,75,2,0,1,11,0,54,12203,0,0,0,0,0,0,0,3,0
6354,1,0,0,31,1,1,0,6,0,1,8422,0,0,0,0,0,0,0,2,2
6355,0,0,0,78,3,1,0,8,0,1,5626,9,0,0,0,0,0,9,4,2
6356,0,0,0,50,1,0,-1,9,0,18,3639,0,0,0,0,0,0,0,2,0
6357,0,0,0,80,1,1,0,8,0,45,152,25,0,0,0,0,0,0,2,0
6358,1,0,0,32,2,1,0,7,0,1,-1,0,0,0,0,0,0,0,3,0
6359,1,0,0,33,1,1,0,6,0,1,4537,0,0,0,0,0,0,0,2,0
6360,1,1,0,43,1,0,1,7,0,12,4973,1,0,0,0,0,0,0,2,0
6361,1,0,0,37,1,1,1,6,0,1,3052,0,0,0,0,0,0,0,2,0
6362,1,0,0,31,1,0,1,5,0,0,3596,0,0,0,0,0,0,0,2,0
6363,1,0,0,24,1,1,1,6,0,1,3469,0,0,0,0,0,0,0,2,0
6364,1,0,0,25,1,1,0,6,0,1,2652,0,0,0,0,0,0,0,2,0
6365,0,0,0,126,1,1,0,10,0,26,322,0,0,1,0,0,0,0,2,0
6366,0,0,0,26,1,0,1,6,0,1,4489,0,0,0,0,0,0,0,2,0
6367,1,0,0,68,1,0,1,6,0,48,7611,0,0,0,0,0,0,0,2,0
6368,0,0,0,19,0,1,1,5,0,7,-1,0,0,0,0,0,0,0,1,0
6369,1,0,0,35,1,1,1,7,0,7,7233,0,0,0,0,0,0,0,2,0
6370,1,0,0,23,0,0,1,4,0,0,-1,0,0,0,0,0,0,0,1,0
6371,0,0,0,37,1,0,1,7,0,5,1338,8,0,0,0,0,0,8,2,0
6372,0,0,0,39,1,0,1,7,0,12,1338,1,0,0,0,0,0,0,2,0
6373,1,0,0,28,1,0,1,6,0,6,9803,1,0,0,0,0,0,0,2,0
6374,1,0,0,56,1,0,1,9,0,32,9239,3,0,0,0,0,0,0,2,0
6375,1,0,0,28,1,1,1,6,0,1,5093,0,0,0,0,0,0,0,2,0
6376,0,0,0,74,1,1,0,11,0,38,7100,12,0,0,0,0,0,3,2,0
6377,0,1,0,66,0,0,1,9,0,36,4757,0,0,0,0,0,0,0,1,0
6378,1,0,0,40,1,0,1,6,0,8,6257,0,0,0,0,0,0,0,2,0
6379,0,0,0,71,1,0,-1,11,0,40,778,4,0,0,0,0,0,0,2,0
6380,1,1,0,77,1,1,0,14,0,10,5160,4,0,1,1,0,0,0,2,0
6381,0,0,1,30,1,0,1,5,0,0,7295,0,0,0,0,0,0,0,2,0
6382,1,0,0,24,1,0,1,6,0,1,6240,0,0,0,0,0,0,0,2,0
6383,0,1,0,57,0,0,1,10,0,34,-1,1,0,0,0,0,0,0,1,0
6384,0,0,0,38,1,1,-1,6,0,1,1080,0,0,0,0,0,0,0,2,1
6385,1,0,0,84,1,0,1,15,0,64,8872,4,1,0,0,0,0,0,2,0
6386,0,0,0,243,3,0,-1,18,0,10,1658,85,2,1,3,0,0,1,4,5
6387,1,0,0,43,1,0,1,9,0,22,7159,6,0,0,0,0,0,0,2,0
6388,1,0,0,31,1,0,1,6,0,1,2925,0,0,0,0,0,0,0,2,0
6389,0,0,0,49,1,0,0,10,0,25,3339,0,0,0,0,0,0,0,2,0
6390,0,0,0,42,1,0,-1,8,0,18,-1,1,0,0,0,0,0,0,2,0
6391,0,0,0,79,1,0,0,9,0,33,5783,25,0,1,1,0,0,6,2,0
6392,1,0,0,25,1,0,1,6,0,1,2756,0,0,0,0,0,0,0,2,0
6393,0,0,1,123,4,1,-1,18,0,19,4003,15,2,1,3,0,0,0,5,0
6394,0,0,0,38,1,1,0,7,0,5,1338,8,0,0,0,0,0,8,2,0
6395,0,0,1,51,2,0,0,7,0,1,3229,10,0,0,0,0,0,10,3,2
6396,0,1,0,73,0,0,-1,12,0,22,2783,0,0,1,1,1,0,0,1,1
6397,1,0,0,41,1,0,1,8,0,12,-1,3,0,0,0,0,0,0,2,0
6398,0,0,0,56,0,0,-1,8,0,26,-1,0,0,0,0,0,0,0,1,4
6399,1,0,0,53,1,0,1,7,0,28,-1,0,0,0,0,0,0,0,2,0
6400,0,0,0,19,0,0,-1,4,0,0,8,0,0,0,0,0,0,0,1,1
6401,0,0,0,106,3,0,-1,11,0,54,-1,18,0,0,0,0,0,0,4,1
6402,0,1,1,34,2,0,0,8,1,15,-1,9,0,0,0,0,0,9,3,0
6403,0,0,1,125,3,1,-1,17,0,19,3992,18,2,1,3,0,0,0,4,1
6404,0,1,1,52,1,1,-1,11,0,1,1087,0,0,1,1,1,0,0,2,0
6405,0,0,0,72,1,0,-1,9,0,34,4376,13,0,1,1,0,0,0,2,0
6406,1,0,0,34,1,1,0,6,0,1,6220,0,0,0,0,0,0,0,2,0
6407,0,0,0,74,1,1,1,10,0,36,2539,0,0,0,0,0,0,0,2,0
6408,0,0,1,128,3,1,-1,18,0,20,4003,24,2,1,3,0,0,0,4,1
6409,0,0,0,35,1,0,1,5,0,0,7295,0,0,0,0,0,0,0,2,0
6410,0,1,0,58,1,0,1,10,0,29,1527,0,0,0,0,0,0,0,2,0
6411,0,0,0,99,0,0,-1,7,0,81,227,12,0,0,0,0,0,0,1,0
6412,0,0,0,68,1,0,0,7,0,13,5193,0,0,0,0,0,0,0,2,3
6413,1,0,0,77,1,0,0,8,0,48,3952,3,0,0,0,0,0,3,2,0
6414,1,0,0,77,1,0,1,16,0,54,7840,1,0,0,1,0,0,0,2,0
6415,0,1,0,105,1,0,-1,14,0,37,284,0,0,1,1,1,0,0,2,0
6416,0,0,1,119,3,0,-1,18,0,20,4003,26,2,1,3,0,0,0,4,0
6417,1,0,0,47,1,0,1,7,0,21,6668,0,0,0,0,0,0,0,2,0
6418,0,0,0,40,0,0,0,8,0,23,8683,0,0,0,0,0,0,0,1,0
6419,0,0,0,54,1,0,0,7,0,34,-1,26,0,0,0,0,0,0,2,0
6420,1,0,0,25,1,1,-1,6,0,1,1038,0,0,0,0,0,0,0,2,1
6421,0,0,0,178,3,1,-1,17,0,1,2777,34,1,2,2,0,0,0,4,0
6422,0,0,0,35,1,0,1,7,0,10,3044,0,0,0,0,0,0,0,2,0
6423,0,0,0,43,1,0,-1,6,0,1,7621,0,0,0,0,0,0,0,2,0
6424,1,0,0,59,1,0,1,8,0,34,8465,0,0,0,0,0,0,0,2,0
6425,0,0,0,59,0,0,1,7,0,37,3763,17,0,0,0,0,0,0,1,0
6426,0,0,0,17,0,0,1,5,0,1,-1,2,0,0,0,0,0,2,1,0
6427,1,0,0,40,1,0,1,5,0,0,5159,0,0,0,0,0,0,0,2,0
6428,0,0,0,30,1,0,1,5,0,0,7295,3,0,0,0,0,0,3,2,0
6429,1,0,0,24,1,1,0,6,0,1,2910,0,0,0,0,0,0,0,2,0
6430,1,0,0,60,1,0,1,8,0,33,7957,0,0,0,0,0,0,0,2,0
6431,0,1,0,68,1,1,-1,10,0,38,-1,4,0,0,0,0,0,0,2,1
6432,1,0,0,51,1,0,1,7,0,29,8973,1,0,0,0,0,0,1,2,0
6433,0,0,0,52,3,0,0,8,0,1,5627,11,0,0,0,0,0,11,4,0
6434,0,0,0,33,2,0,0,7,0,1,3698,9,0,0,0,0,0,9,3,0
6435,1,0,0,52,1,1,0,9,0,28,7132,0,0,0,0,0,0,0,2,0
6436,1,0,0,69,1,0,1,13,0,46,7837,0,0,0,1,0,0,0,2,0
6437,1,0,0,39,1,0,1,6,0,7,6260,0,0,0,0,0,0,0,2,0
6438,1,0,0,41,2,0,1,7,0,10,8466,0,0,0,0,0,0,0,3,0
6439,1,0,0,34,1,1,0,6,0,1,8768,0,0,0,0,0,0,0,2,0
6440,1,0,0,68,1,1,0,11,0,44,7133,0,0,0,0,0,0,0,2,0
6441,0,0,0,40,1,0,1,8,0,23,3262,0,0,0,0,0,0,0,2,1
6442,0,0,0,33,0,0,-1,4,0,0,0,1,0,0,0,0,0,1,1,3
6443,1,0,0,48,1,0,1,7,0,23,8645,0,0,0,0,0,0,0,2,0
6444,0,0,0,210,0,1,0,16,0,26,3750,68,2,1,3,0,0,0,1,0
6445,0,0,0,66,1,1,-1,10,0,39,2074,3,0,0,0,0,0,0,2,0
6446,1,0,0,61,1,0,0,11,0,39,4110,1,0,0,0,0,0,0,2,0
6447,1,0,0,58,1,0,1,9,0,34,8455,19,0,0,0,0,0,0,2,0
6448,1,0,0,31,1,0,1,6,0,1,3179,0,0,0,0,0,0,0,2,0
6449,1,0,0,51,1,0,1,10,0,21,6070,0,0,0,0,0,0,0,2,1
6450,0,0,0,210,0,1,0,16,0,26,3750,80,2,1,3,0,0,0,1,0
6451,0,0,0,77,1,1,1,11,0,41,8348,3,0,1,1,0,0,0,2,0
6452,1,0,0,45,1,0,1,8,0,19,5454,0,0,0,0,0,0,0,2,0
6453,1,1,0,117,1,1,0,8,0,72,4057,5,0,0,0,0,0,0,2,0
6454,1,0,0,25,1,1,-1,6,0,1,2484,0,0,0,0,0,0,0,2,0
6455,0,0,0,61,1,0,1,9,0,43,-1,13,0,0,0,0,0,0,2,0
6456,0,1,0,49,1,0,-1,12,0,8,-1,0,0,1,1,1,0,0,2,0
6457,1,0,0,69,1,0,1,9,0,50,7919,7,0,0,0,0,0,0,2,0
6458,0,0,0,82,1,1,0,12,0,46,8348,6,0,1,1,0,0,0,2,0
6459,0,0,0,54,0,0,-1,8,0,24,135,1,0,0,0,0,0,0,1,1
6460,0,0,0,64,1,0,-1,13,0,38,-1,11,1,0,1,0,0,0,2,0
6461,1,0,0,34,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
6462,0,0,0,63,0,0,-1,12,0,38,-1,1,0,0,0,1,0,0,1,0
6463,1,0,0,28,1,0,1,6,0,6,8571,2,0,0,0,0,0,0,2,0
6464,1,0,0,61,1,0,1,7,0,32,4378,0,0,0,0,0,0,0,2,0
6465,0,0,0,35,1,0,-1,7,0,12,-1,3,0,0,0,0,0,2,2,0
6466,1,0,0,23,1,1,0,6,0,1,4307,0,0,0,0,0,0,0,2,0
6467,1,0,0,26,1,0,0,5,0,0,7380,0,0,0,0,0,0,0,2,0
6468,0,1,0,65,3,0,0,11,0,27,5627,3,0,0,0,1,0,3,4,0
6469,1,0,0,28,1,1,0,6,0,1,5078,0,0,0,0,0,0,0,2,0
6470,0,0,0,37,1,0,0,8,0,13,1771,0,0,0,0,0,0,0,2,1
6471,0,0,0,30,1,0,0,5,0,0,7295,0,0,0,0,0,0,0,2,0
6472,0,0,1,127,3,0,-1,18,0,20,3992,16,2,1,3,0,0,0,4,1
6473,0,0,0,21,0,1,1,5,0,5,-1,1,0,0,0,0,0,0,1,0
6474,0,0,0,33,1,1,0,6,0,1,7295,1,0,0,0,0,0,1,2,0
6475,0,0,0,34,0,0,-1,7,0,12,1369,0,0,0,0,0,0,0,1,0
6476,1,0,0,30,1,0,1,6,0,1,1527,0,0,0,0,0,0,0,2,0
6477,0,0,0,78,1,0,0,10,0,34,2105,0,0,0,0,0,0,0,2,0
6478,0,0,0,30,1,0,0,6,0,1,7062,0,0,0,0,0,0,0,2,1
6479,0,0,0,58,1,0,0,10,0,23,7726,0,0,0,0,0,0,0,2,1
6480,1,0,0,49,1,1,0,7,0,18,7836,0,0,0,0,0,0,0,2,1
6481,0,0,0,29,1,0,1,5,0,0,7295,2,0,0,0,0,0,2,2,0
6482,1,0,0,64,1,0,0,10,0,43,9806,6,0,0,0,0,0,0,2,0
6483,0,0,0,61,1,0,1,10,0,35,3671,1,0,0,0,0,0,0,2,0
6484,1,0,0,22,1,1,0,6,0,1,6111,0,0,0,0,0,0,0,2,0
6485,0,0,0,27,0,0,0,6,0,4,5090,0,0,0,0,0,0,0,1,0
6486,1,0,0,19,0,1,0,5,0,1,-1,0,0,0,0,0,0,0,1,0
6487,0,0,0,32,1,0,0,5,0,0,7295,0,0,0,0,0,0,0,2,0
6488,1,0,0,52,1,0,1,12,0,29,2390,0,0,0,0,0,0,0,2,0
6489,1,0,0,69,1,1,0,8,0,43,8778,0,0,0,0,0,0,0,2,0
6490,1,0,0,41,1,1,0,7,0,17,7133,0,0,0,0,0,0,0,2,0
6491,1,0,0,60,1,0,0,9,0,30,3358,6,0,0,0,0,0,0,2,0
6492,0,0,0,43,0,0,-1,8,0,25,19,2,0,0,0,0,0,2,1,0
6493,1,0,0,33,1,1,0,6,0,1,1918,0,0,0,0,0,0,0,2,0
6494,1,0,0,43,1,1,0,8,0,6,5640,1,0,1,1,0,0,0,2,0
6495,0,0,0,24,0,0,0,5,0,12,-1,0,0,0,0,0,0,0,1,0
6496,1,0,0,43,1,1,1,6,0,19,8516,0,0,0,0,0,0,0,2,0
6497,0,0,0,112,8,0,1,18,0,34,1837,18,0,0,0,0,0,12,9,0
6498,1,0,0,26,1,1,0,6,0,1,1731,0,0,0,0,0,0,0,2,0
6499,0,0,0,49,0,0,0,9,0,25,4629,0,0,0,0,0,0,0,1,0
6500,1,0,0,44,1,1,0,7,0,23,3778,0,0,0,0,0,0,0,2,0
6501,1,0,0,62,1,1,0,7,0,36,2238,0,0,0,0,0,0,0,2,0
6502,1,1,0,84,1,0,0,14,0,60,6416,3,0,0,0,0,0,0,2,1
6503,1,0,0,70,1,0,0,10,0,48,7379,1,0,0,0,0,0,0,2,0
6504,1,0,0,17,0,1,0,5,0,1,5819,0,0,0,0,0,0,0,1,0
6505,1,0,0,35,2,1,0,7,0,1,5178,0,0,0,0,0,0,0,3,0
6506,0,0,0,40,1,0,1,5,0,0,7295,0,0,0,0,0,0,0,2,0
6507,1,0,0,75,1,0,1,10,0,58,-1,0,0,0,0,0,0,0,2,0
6508,1,0,0,43,1,0,1,6,0,11,6256,0,0,0,0,0,0,0,2,0
6509,1,0,0,24,1,1,0,6,0,1,-1,0,0,0,0,0,0,0,2,0
6510,0,0,0,230,1,0,1,19,0,34,-1,80,2,1,3,0,0,0,2,0
6511,0,1,0,94,0,1,0,14,0,43,5838,0,0,1,1,1,0,0,1,0
6512,1,0,0,23,1,1,0,6,0,1,5763,0,0,0,0,0,0,0,2,0
6513,1,0,0,23,1,0,1,6,0,1,2475,0,0,0,0,0,0,0,2,0
6514,0,0,0,40,0,0,1,8,0,18,-12,0,0,0,0,0,0,0,1,0
6515,0,0,0,61,0,0,-1,10,0,34,216,0,0,0,0,0,0,0,1,0
6516,0,1,1,73,1,0,0,11,0,48,7802,2,0,0,0,0,0,2,2,0
6517,0,0,0,76,2,0,0,12,0,47,359,17,0,0,0,0,0,1,3,0
6518,0,0,0,127,1,1,0,15,0,92,7087,26,1,0,0,0,0,0,2,0
6519,1,0,0,23,1,0,0,5,0,0,-1,0,0,0,0,0,0,0,2,1
6520,0,0,0,51,1,0,-1,6,0,1,1448,0,0,0,0,0,0,0,2,2
